"","over_60","partnered","living_alone","Home_owner","young_child","Numb_dep","Have_dep","Main_carer_dep","PPeligible","IWSSUCP8","SIHPSWT"
"426",1,1,0,1,NA,0,0,0,0,0,169.380263604367
"427",1,1,0,1,NA,0,0,0,0,0,169.380263604367
"428",0,1,0,1,NA,0,0,0,0,452,1177.01332624779
"429",0,1,0,1,NA,0,0,0,0,675,1177.01332624779
"430",0,0,1,0,NA,0,0,0,0,0,129.390048698697
"431",1,1,0,1,NA,0,0,0,0,0,323.235685803021
"432",1,1,0,1,NA,0,0,0,0,0,323.235685803021
"433",0,0,1,1,NA,0,0,0,0,1434,807.445646592173
"434",0,0,0,0,19,2,1,1,0,850,459.312909069867
"435",0,0,0,1,19,2,1,1,0,1170,459.312909069867
"436",0,0,0,0,19,2,1,1,0,450,459.312909069867
"437",0,1,0,1,0,3,1,1,1,0,757.261352270483
"438",0,1,0,1,0,3,1,1,1,1896,757.261352270483
"439",1,0,1,0,NA,0,0,0,0,0,77.8715561605337
"440",1,1,0,1,NA,0,0,0,0,0,892.350708013872
"441",1,1,0,1,NA,0,0,0,0,0,892.350708013872
"442",0,0,1,1,NA,0,0,0,0,1000,748.527931957377
"443",1,0,1,1,NA,0,0,0,0,0,333.108944940909
"444",0,0,0,0,10,3,1,1,1,0,149.75869513579
"445",0,0,0,0,10,3,1,1,1,0,149.75869513579
"446",0,0,0,0,12,1,1,1,1,989,269.278739502369
"447",0,1,0,1,NA,0,0,0,0,1178,1047.93738630738
"448",0,1,0,1,NA,0,0,0,0,1019,1047.93738630738
"449",0,1,0,0,NA,0,0,0,0,0,512.463936372879
"450",0,1,0,0,NA,0,0,0,0,950,512.463936372879
"451",0,0,0,0,16,1,1,1,0,0,195.85683609633
"452",0,0,0,0,16,1,1,1,0,0,195.85683609633
"453",1,0,1,1,NA,0,0,0,0,0,622.767469160028
"454",0,1,0,0,0,1,1,1,1,2692,896.627472899385
"455",0,1,0,0,0,1,1,1,1,1615,896.627472899385
"456",0,0,1,0,NA,0,0,0,0,2301,258.670876748927
"457",0,0,1,0,NA,0,0,0,0,1223,303.360123058611
"458",0,0,1,0,NA,0,0,0,0,1151,303.360123058611
"459",0,0,1,0,NA,0,0,0,0,1142,303.360123058611
"460",0,1,0,1,NA,0,0,0,0,1343,1090.84797468715
"461",0,1,0,1,NA,0,0,0,0,0,1090.84797468715
"462",0,0,1,0,NA,0,0,0,0,1208,1090.84797468715
"463",0,0,0,1,4,2,1,1,1,1246,780.944174250416
"464",0,1,0,1,17,1,1,1,0,2212,143.043881428927
"465",0,1,0,1,17,1,1,1,0,0,143.043881428927
"466",0,1,0,0,17,1,1,1,0,0,143.043881428927
"467",0,1,0,1,13,1,1,1,0,1863,218.472480934484
"468",0,1,0,1,13,1,1,1,0,0,218.472480934484
"469",1,0,1,1,NA,0,0,0,0,0,1997.53280026889
"470",1,0,1,0,NA,0,0,0,0,0,186.685720288916
"471",1,0,1,1,NA,0,0,0,0,0,147.694900047793
"472",0,1,0,0,1,2,1,1,1,0,1260.91760472169
"473",0,1,0,0,1,2,1,1,1,2167,1260.91760472169
"474",1,0,1,1,NA,0,0,0,0,0,124.091427202115
"475",0,1,0,1,19,1,1,1,0,702,105.562660323066
"476",0,1,0,1,19,1,1,1,0,1810,105.562660323066
"477",0,1,0,0,19,1,1,1,0,0,105.562660323066
"478",0,1,0,1,0,1,1,1,1,2302,761.800385434947
"479",0,1,0,1,0,1,1,1,1,0,761.800385434947
"480",0,0,1,0,NA,0,0,0,0,0,105.253642972425
"481",0,0,1,0,NA,0,0,0,0,0,105.253642972425
"482",0,0,1,0,NA,0,0,0,0,0,105.253642972425
"483",0,0,1,0,NA,0,0,0,0,0,105.253642972425
"484",0,1,0,1,8,2,1,1,0,874,211.670020942952
"485",0,1,0,1,8,2,1,1,0,1001,211.670020942952
"486",0,0,1,0,NA,0,0,0,0,0,1424.75541670149
"487",1,1,0,1,NA,0,0,0,0,1430,556.109548560636
"488",1,1,0,1,NA,0,0,0,0,1960,556.109548560636
"489",0,0,1,0,NA,0,0,0,0,140,556.109548560636
"490",1,1,0,1,19,1,1,1,0,735,1554.98370478132
"491",0,1,0,1,19,1,1,1,0,806,1554.98370478132
"492",0,1,0,0,19,1,1,1,0,0,1554.98370478132
"493",1,0,1,0,NA,0,0,0,0,0,144.573723905796
"494",1,1,0,1,NA,0,0,0,0,0,218.762377712994
"495",1,1,0,1,NA,0,0,0,0,0,218.762377712994
"496",0,0,0,1,8,1,1,1,1,300,1049.23871551988
"497",0,0,1,0,NA,0,0,0,0,1071,1049.23871551988
"498",0,1,0,0,NA,0,0,0,0,1289,163.579148408837
"499",0,1,0,0,NA,0,0,0,0,0,163.579148408837
"500",0,1,0,0,3,1,1,1,1,1528,1729.92196998621
"501",0,1,0,0,3,1,1,1,1,2984,1729.92196998621
"502",0,1,0,1,0,2,1,1,1,500,630.352589348483
"503",0,1,0,1,0,2,1,1,1,750,630.352589348483
"504",1,0,1,0,NA,0,0,0,0,0,581.159072497599
"505",0,0,1,1,NA,0,0,0,0,2213,75.060767065826
"506",0,0,1,0,NA,0,0,0,0,781,75.060767065826
"507",0,0,0,0,5,1,1,1,1,500,231.646207775301
"508",0,0,1,1,NA,0,0,0,0,0,231.646207775301
"509",0,0,0,0,6,2,1,1,1,0,491.577953694203
"510",1,0,1,1,NA,0,0,0,0,0,115.107920072579
"511",0,1,0,1,18,1,1,1,0,0,643.304286638263
"512",0,1,0,1,18,1,1,1,0,1381,643.304286638263
"513",0,1,0,0,18,1,1,1,0,0,643.304286638263
"514",0,0,0,0,16,1,1,1,0,1250,597.208598264853
"515",0,0,0,0,16,1,1,1,0,0,597.208598264853
"516",1,0,1,1,NA,0,0,0,0,0,1959.17631324348
"517",0,0,1,0,NA,0,0,0,0,1760,1959.17631324348
"518",0,0,1,0,NA,0,0,0,0,1008,1959.17631324348
"519",0,0,1,0,NA,0,0,0,0,1359,1959.17631324348
"520",0,0,1,0,NA,0,0,0,0,0,1959.17631324348
"521",0,1,0,1,9,2,1,0,0,2732,161.395506536944
"522",0,1,0,1,9,2,1,1,0,0,161.395506536944
"523",0,0,0,1,10,1,1,1,1,1242,268.855162339023
"524",1,0,1,1,NA,0,0,0,0,0,567.413755960971
"525",1,1,0,1,NA,0,0,0,0,0,288.754703046898
"526",1,1,0,1,NA,0,0,0,0,0,288.754703046898
"527",0,1,0,1,NA,0,0,0,0,3548,636.197086794606
"528",0,1,0,1,NA,0,0,0,0,2339,636.197086794606
"529",1,1,0,1,NA,0,0,0,0,0,167.420722094727
"530",0,1,0,1,NA,0,0,0,0,0,167.420722094727
"531",0,0,1,1,NA,0,0,0,0,0,305.373043460107
"532",0,1,0,1,4,2,1,0,0,1937,950.254698933115
"533",0,1,0,1,4,2,1,1,1,0,950.254698933115
"534",0,0,1,0,NA,0,0,0,0,0,49.5808370780668
"535",1,0,1,1,NA,0,0,0,0,0,763.002563946796
"536",0,0,0,0,1,2,1,1,1,650,164.222767832629
"537",0,1,0,0,NA,0,0,0,0,1834,517.599008276756
"538",0,1,0,0,NA,0,0,0,0,0,517.599008276756
"539",1,0,1,0,NA,0,0,0,0,0,68.5017525916639
"540",1,0,0,1,13,2,1,1,1,0,276.737624685816
"541",1,0,1,1,NA,0,0,0,0,0,226.887318392643
"542",1,0,1,1,NA,0,0,0,0,2250,4.67396226415094
"543",0,1,0,1,8,2,1,1,0,1923,18.7251111853073
"544",0,1,0,1,8,2,1,1,0,2004,18.7251111853073
"545",0,1,0,1,21,1,1,1,0,1027,1510.70011941823
"546",0,1,0,1,21,1,1,1,0,0,1510.70011941823
"547",0,1,0,0,21,1,1,1,0,1081,1510.70011941823
"548",0,0,0,0,6,2,1,1,1,0,393.578278549425
"549",1,0,1,1,NA,0,0,0,0,0,393.578278549425
"550",0,0,0,0,13,2,1,1,1,0,920.209232219234
"551",0,0,0,1,13,2,1,1,1,0,920.209232219234
"552",0,0,1,1,NA,0,0,0,0,0,920.209232219234
"553",0,1,0,1,3,4,1,1,1,1500,201.052033639107
"554",0,1,0,1,3,4,1,1,1,1500,201.052033639107
"555",0,1,0,1,11,1,1,0,0,0,2501.57627821865
"556",0,1,0,1,11,1,1,0,0,0,2501.57627821865
"557",0,0,1,0,NA,0,0,0,0,1050,2501.57627821865
"558",0,0,1,0,NA,0,0,0,0,1029,2501.57627821865
"559",1,1,0,1,NA,0,0,0,0,0,471.998041567124
"560",1,1,0,1,NA,0,0,0,0,0,471.998041567124
"561",0,1,0,1,0,1,1,0,0,1630,684.122430247265
"562",0,1,0,1,0,1,1,1,1,0,684.122430247265
"563",0,0,0,0,8,2,1,1,1,1120,251.922310801578
"564",0,1,0,1,1,1,1,1,1,1700,58.0607939374772
"565",0,1,0,1,1,1,1,1,1,900,58.0607939374772
"566",0,1,0,0,NA,0,0,0,0,1325,259.039493939443
"567",0,1,0,0,NA,0,0,0,0,1308,259.039493939443
"568",1,1,0,1,NA,0,0,0,0,600,928.016944156723
"569",0,1,0,1,NA,0,0,0,0,1745,928.016944156723
"570",1,1,0,1,NA,0,0,0,0,2248,559.974623920982
"571",1,1,0,1,NA,0,0,0,0,1000,559.974623920982
"572",0,0,1,1,NA,0,0,0,0,1152,1306.64632853801
"573",1,1,0,1,NA,0,0,0,0,2323,605.951924931188
"574",1,1,0,1,NA,0,0,0,0,1817,605.951924931188
"575",0,1,0,1,17,2,1,1,0,1918,414.595691242544
"576",0,1,0,1,17,2,1,1,0,1151,414.595691242544
"577",0,1,0,0,17,2,1,1,0,0,414.595691242544
"578",0,1,0,0,17,2,1,1,0,0,414.595691242544
"579",1,1,0,1,NA,0,0,0,0,0,123.88524474564
"580",1,1,0,1,NA,0,0,0,0,0,123.88524474564
"581",0,1,0,1,2,2,1,1,1,1520,155.586249411339
"582",0,1,0,1,2,2,1,1,1,837,155.586249411339
"583",1,0,1,1,NA,0,0,0,0,0,155.586249411339
"584",0,1,0,1,3,2,1,1,1,1580,106.951856235472
"585",0,1,0,1,3,2,1,1,1,3681,106.951856235472
"586",0,1,0,1,2,1,1,1,1,978,1399.1205960854
"587",0,1,0,1,2,1,1,1,1,1917,1399.1205960854
"588",1,0,1,0,NA,0,0,0,0,0,394.907927810844
"589",0,1,0,0,NA,0,0,0,0,1707,1247.34094540893
"590",0,1,0,0,NA,0,0,0,0,1190,1247.34094540893
"591",0,1,0,1,NA,0,0,0,0,0,36.2307777072872
"592",0,1,0,1,NA,0,0,0,0,0,36.2307777072872
"593",1,0,1,1,NA,0,0,0,0,1800,4.67396226415094
"594",0,1,0,0,NA,0,0,0,0,1040,515.415662429094
"595",0,1,0,0,NA,0,0,0,0,134,515.415662429094
"596",0,0,1,0,NA,0,0,0,0,0,1045.78335602674
"597",0,1,0,1,12,1,1,1,0,1635,1165.54300756948
"598",1,1,0,1,12,1,1,1,0,0,1165.54300756948
"599",0,1,0,1,8,2,1,1,0,2150,780.696986912305
"600",0,1,0,1,8,2,1,1,0,1227,780.696986912305
"601",0,1,0,0,NA,0,0,0,0,1827,89.7839503997911
"602",0,1,0,0,NA,0,0,0,0,1384,89.7839503997911
"603",1,0,1,1,NA,0,0,0,0,0,348.02744417878
"604",1,0,1,1,NA,0,0,0,0,0,640.394270860243
"605",0,0,0,1,5,3,1,1,1,900,41.1223766205245
"606",1,0,1,0,NA,0,0,0,0,0,181.600420030505
"607",0,1,0,1,NA,0,0,0,0,1645,169.08188189402
"608",0,1,0,1,NA,0,0,0,0,1387,169.08188189402
"609",1,1,0,1,NA,0,0,0,0,0,1051.41434518262
"610",1,1,0,1,NA,0,0,0,0,0,1051.41434518262
"611",0,1,0,1,5,3,1,1,1,689,88.9149129515358
"612",0,1,0,1,5,3,1,1,1,0,88.9149129515358
"613",0,1,0,1,14,2,1,1,0,2307,896.363319603375
"614",0,1,0,1,14,2,1,1,0,1483,896.363319603375
"615",0,1,0,0,14,2,1,1,0,0,896.363319603375
"616",0,0,1,1,NA,0,0,0,0,1647,870.798902544615
"617",0,1,0,1,5,2,1,1,1,1125,31.6952005631421
"618",0,1,0,1,5,2,1,1,1,4332,31.6952005631421
"619",1,0,1,1,NA,0,0,0,0,0,971.166107714144
"620",0,0,0,0,0,1,1,1,1,820,463.313598652253
"621",0,0,1,1,NA,0,0,0,0,0,463.313598652253
"622",1,1,0,1,NA,0,0,0,0,1590,2013.24699788447
"623",1,1,0,1,NA,0,0,0,0,1550,2013.24699788447
"624",0,0,0,0,19,1,1,1,0,0,804.961174978788
"625",0,0,0,0,19,1,1,1,0,0,804.961174978788
"626",0,0,1,0,NA,0,0,0,0,400,804.961174978788
"627",0,1,0,1,7,2,1,1,0,2723,484.096731375525
"628",0,1,0,1,7,2,1,1,0,263,484.096731375525
"629",1,0,1,1,NA,0,0,0,0,0,1065.19180984422
"630",0,0,1,1,NA,0,0,0,0,2254,922.495064088037
"631",0,0,1,0,NA,0,0,0,0,840,1057.92509099287
"632",0,1,0,1,NA,0,0,0,0,938,805.022385507665
"633",0,1,0,1,NA,0,0,0,0,760,805.022385507665
"634",0,0,1,1,NA,0,0,0,0,1625,893.157519974729
"635",0,1,0,1,11,4,1,1,0,2300,785.432158028186
"636",0,1,0,1,11,4,1,1,0,0,785.432158028186
"637",0,1,0,0,11,4,1,1,0,300,785.432158028186
"638",0,1,0,0,11,4,1,1,0,0,785.432158028186
"639",0,1,0,0,NA,0,0,0,0,1036,331.527553985488
"640",0,1,0,0,NA,0,0,0,0,392,331.527553985488
"641",0,0,1,0,NA,0,0,0,0,1061,331.527553985488
"642",0,0,1,0,NA,0,0,0,0,2512,90.3628504669434
"643",0,0,1,0,NA,0,0,0,0,235,1288.05899130072
"644",0,0,1,0,NA,0,0,0,0,0,1288.05899130072
"645",0,0,1,1,NA,0,0,0,0,3058,166.655332851383
"646",0,1,0,1,0,2,1,1,1,0,500.032665908266
"647",0,1,0,1,0,2,1,1,1,2724,500.032665908266
"648",1,0,1,1,NA,0,0,0,0,0,545.917991537924
"649",0,1,0,0,1,1,1,1,1,1038,765.207165058773
"650",0,1,0,0,1,1,1,1,1,1783,765.207165058773
"651",0,1,0,0,10,2,1,1,0,1558,790.71698820998
"652",0,1,0,0,10,2,1,1,0,572,790.71698820998
"653",0,1,0,0,10,2,1,1,0,0,790.71698820998
"654",1,0,1,0,NA,0,0,0,0,0,120.786379535452
"655",0,1,0,1,22,1,1,1,0,1000,792.060753150804
"656",0,1,0,1,22,1,1,1,0,500,792.060753150804
"657",0,1,0,0,22,1,1,1,0,0,792.060753150804
"658",1,0,1,1,NA,0,0,0,0,0,121.392836816189
"659",0,0,1,1,NA,0,0,0,0,1700,2195.18713329083
"660",0,1,0,1,8,3,1,1,0,0,81.7999675410364
"661",0,1,0,1,8,3,1,0,0,1827,81.7999675410364
"662",0,1,0,0,8,3,1,1,0,0,81.7999675410364
"663",0,1,0,0,15,1,1,0,0,0,622.799943410209
"664",1,1,0,0,15,1,1,0,0,0,622.799943410209
"665",0,1,0,0,15,1,1,0,0,0,622.799943410209
"666",1,1,0,1,NA,0,0,0,0,825,846.000557428749
"667",0,1,0,1,NA,0,0,0,0,1058,846.000557428749
"668",0,1,0,1,7,2,1,1,0,0,890.520549630283
"669",0,1,0,1,7,2,1,1,0,1742,890.520549630283
"670",0,0,1,0,NA,0,0,0,0,0,553.214890453104
"671",0,0,1,0,NA,0,0,0,0,0,553.214890453104
"672",0,1,0,1,1,1,1,1,1,1442,173.548295854527
"673",0,1,0,1,1,1,1,1,1,677,173.548295854527
"674",0,1,0,1,NA,0,0,0,0,2065,176.788906847125
"675",0,1,0,1,NA,0,0,0,0,1746,176.788906847125
"676",0,0,0,0,7,2,1,1,1,0,244.390347203822
"677",1,0,1,0,NA,0,0,0,0,0,244.390347203822
"678",0,0,1,0,NA,0,0,0,0,879,188.29460580144
"679",1,0,1,0,NA,0,0,0,0,0,47.701125312043
"680",0,1,0,0,NA,0,0,0,0,0,1252.98013485617
"681",0,1,0,0,NA,0,0,0,0,0,1252.98013485617
"682",1,1,0,1,NA,0,0,0,0,1151,973.550416324789
"683",1,1,0,1,NA,0,0,0,0,0,973.550416324789
"684",0,1,0,0,11,1,1,1,0,0,325.017346906718
"685",0,1,0,0,11,1,1,0,0,1092,325.017346906718
"686",0,0,1,0,NA,0,0,0,0,800,325.017346906718
"687",1,1,0,1,NA,0,0,0,0,0,470.133335944469
"688",1,1,0,1,NA,0,0,0,0,0,470.133335944469
"689",0,1,0,1,NA,0,0,0,0,1812,155.134795058613
"690",0,1,0,1,NA,0,0,0,0,0,155.134795058613
"691",0,1,0,1,5,2,1,1,1,2482,14.9413580246914
"692",0,1,0,1,5,2,1,1,1,781,14.9413580246914
"693",0,1,0,1,NA,0,0,0,0,3717,278.017247916811
"694",0,1,0,1,NA,0,0,0,0,2704,278.017247916811
"695",1,1,0,0,NA,0,0,0,0,856,142.19511528362
"696",1,1,0,0,NA,0,0,0,0,350,142.19511528362
"697",1,0,1,1,NA,0,0,0,0,2158,180.117328904021
"698",1,1,0,1,NA,0,0,0,0,0,438.786760023076
"699",1,1,0,1,NA,0,0,0,0,0,438.786760023076
"700",0,1,0,1,0,2,1,1,1,2799,385.640090480365
"701",0,1,0,1,0,2,1,1,1,1854,385.640090480365
"702",1,0,1,1,NA,0,0,0,0,0,1725.94538586018
"703",0,0,1,0,NA,0,0,0,0,561,605.319967355503
"704",0,1,0,0,NA,0,0,0,0,1069,1614.65152577731
"705",0,1,0,0,NA,0,0,0,0,1428,1614.65152577731
"706",1,0,1,1,NA,0,0,0,0,0,105.088991687214
"707",0,0,1,0,NA,0,0,0,0,588,175.97813507262
"708",1,0,1,1,NA,0,0,0,0,0,127.42431404637
"709",0,1,0,1,5,1,1,1,1,5754,1238.53300661345
"710",0,1,0,1,5,1,1,1,1,959,1238.53300661345
"711",1,1,0,1,NA,0,0,0,0,0,1121.02882640687
"712",1,1,0,1,NA,0,0,0,0,0,1121.02882640687
"713",1,0,1,0,NA,0,0,0,0,1904,453.186199144502
"714",0,1,0,1,NA,0,0,0,0,375,1109.76538429338
"715",0,1,0,1,NA,0,0,0,0,375,1109.76538429338
"716",0,0,1,0,NA,0,0,0,0,1825,573.985109915069
"717",0,1,0,0,NA,0,0,0,0,58,803.470320239081
"718",0,1,0,1,NA,0,0,0,0,450,803.470320239081
"719",0,0,1,0,NA,0,0,0,0,900,803.470320239081
"720",0,1,0,1,5,2,1,1,1,1151,148.306326635518
"721",0,1,0,1,5,2,1,1,1,959,148.306326635518
"722",0,1,0,1,17,1,1,1,0,1659,1674.98480454274
"723",0,1,0,1,17,1,1,1,0,0,1674.98480454274
"724",0,1,0,0,17,1,1,1,0,0,1674.98480454274
"725",0,0,1,0,NA,0,0,0,0,0,1674.98480454274
"726",1,0,1,0,NA,0,0,0,0,0,1674.98480454274
"727",0,1,0,1,13,2,1,1,0,2141,735.571121276659
"728",0,1,0,1,13,2,1,1,0,1688,735.571121276659
"729",0,1,0,1,NA,0,0,0,0,1000,1098.14406137501
"730",0,1,0,1,NA,0,0,0,0,1000,1098.14406137501
"731",1,0,1,1,NA,0,0,0,0,0,909.981580511277
"732",1,1,0,1,NA,0,0,0,0,1346,623.801741091318
"733",1,1,0,1,NA,0,0,0,0,844,623.801741091318
"734",0,0,1,0,NA,0,0,0,0,1635,623.801741091318
"735",0,1,0,1,NA,0,0,0,0,865,229.801901294816
"736",0,1,0,1,NA,0,0,0,0,1058,229.801901294816
"737",0,1,0,1,NA,0,0,0,0,3956,299.044730475187
"738",0,1,0,1,NA,0,0,0,0,760,299.044730475187
"739",0,0,1,0,NA,0,0,0,0,0,299.044730475187
"740",0,1,0,1,NA,0,0,0,0,0,1217.35129352469
"741",0,1,0,0,NA,0,0,0,0,0,1217.35129352469
"742",0,0,1,1,NA,0,0,0,0,0,1217.35129352469
"743",0,0,1,0,NA,0,0,0,0,997,1217.35129352469
"744",0,1,0,1,8,2,1,1,0,4384,288.681440462551
"745",0,1,0,1,8,2,1,1,0,2826,288.681440462551
"746",0,0,0,0,3,2,1,1,1,0,1566.69356865844
"747",0,0,1,0,NA,0,0,0,0,1247,217.582551568505
"748",0,0,1,0,NA,0,0,0,0,850,341.038611045576
"749",0,0,1,0,NA,0,0,0,0,753,341.038611045576
"750",1,1,0,1,14,1,1,1,0,1228,543.027866913692
"751",0,1,0,1,14,1,1,1,0,1165,543.027866913692
"752",0,1,0,1,13,1,1,1,0,0,348.230064782004
"753",0,1,0,1,13,1,1,0,0,1622,348.230064782004
"754",1,0,1,0,NA,0,0,0,0,0,106.984971073548
"755",0,0,1,0,NA,0,0,0,0,0,106.984971073548
"756",0,0,0,0,3,4,1,1,1,250,256.075504646788
"757",0,1,0,0,NA,0,0,0,0,1750,145.631322879206
"758",0,1,0,0,NA,0,0,0,0,1300,145.631322879206
"759",0,0,1,1,NA,0,0,0,0,1150,295.559873322554
"760",0,1,0,1,4,3,1,1,1,2801,149.667872093028
"761",0,1,0,1,4,3,1,1,1,874,149.667872093028
"762",0,1,0,1,14,2,1,1,0,2107,1818.04571721954
"763",0,1,0,1,14,2,1,1,0,0,1818.04571721954
"764",0,1,0,0,14,2,1,1,0,84,1818.04571721954
"765",1,0,1,1,NA,0,0,0,0,1494,720.041979308764
"766",0,0,1,0,NA,0,0,0,0,1054,720.041979308764
"767",0,1,0,1,NA,0,0,0,0,1100,1192.21014349352
"768",1,1,0,1,NA,0,0,0,0,0,1192.21014349352
"769",0,0,1,0,NA,0,0,0,0,0,1192.21014349352
"770",0,1,0,1,1,2,1,1,1,2039,183.735147603652
"771",0,1,0,1,1,2,1,1,1,1145,183.735147603652
"772",0,1,0,1,4,2,1,1,1,2493,34.3174485401635
"773",0,1,0,1,4,2,1,1,1,1605,34.3174485401635
"774",0,0,0,1,11,2,1,1,1,367,2525.79241183518
"775",1,1,0,1,NA,0,0,0,0,0,141.185116055488
"776",1,1,0,1,NA,0,0,0,0,0,141.185116055488
"777",1,0,1,1,NA,0,0,0,0,0,251.234375953825
"778",0,0,1,0,NA,0,0,0,0,1557,1005.2101072628
"779",1,1,0,1,NA,0,0,0,0,0,130.55657493739
"780",1,1,0,1,NA,0,0,0,0,0,130.55657493739
"781",0,1,0,1,NA,0,0,0,0,1381,448.433894821449
"782",0,1,0,1,NA,0,0,0,0,2302,448.433894821449
"783",0,0,1,0,NA,0,0,0,0,0,448.433894821449
"784",1,1,0,1,NA,0,0,0,0,0,404.097483875293
"785",1,1,0,1,NA,0,0,0,0,0,404.097483875293
"786",1,1,0,1,NA,0,0,0,0,0,118.553847499531
"787",1,1,0,1,NA,0,0,0,0,0,118.553847499531
"788",1,0,1,1,NA,0,0,0,0,0,438.856392096844
"789",1,0,1,1,NA,0,0,0,0,0,408.836915350041
"790",0,1,0,1,12,2,1,1,0,1523,1100.99741719912
"791",0,1,0,1,12,2,1,1,0,1513,1100.99741719912
"792",0,1,0,0,1,2,1,1,1,1000,1988.16836395548
"793",0,1,0,0,1,2,1,1,1,1000,1988.16836395548
"794",0,0,0,1,2,3,1,1,1,2690,700.449432401993
"795",0,0,1,0,NA,0,0,0,0,1154,1072.35700384778
"796",0,1,0,1,NA,0,0,0,0,2000,1430.64985122746
"797",1,1,0,1,NA,0,0,0,0,0,1430.64985122746
"798",0,0,1,0,NA,0,0,0,0,0,1430.64985122746
"799",0,0,1,1,NA,0,0,0,0,652,97.750801591097
"800",0,0,1,0,NA,0,0,0,0,0,148.798704462887
"801",0,1,0,0,4,1,1,1,1,1030,628.026464825883
"802",0,1,0,0,4,1,1,1,1,1009,628.026464825883
"803",0,1,0,1,NA,0,0,0,0,0,649.683557005588
"804",1,1,0,1,NA,0,0,0,0,0,649.683557005588
"805",1,0,1,1,NA,0,0,0,0,1037,546.513907115732
"806",0,0,1,0,NA,0,0,0,0,0,546.513907115732
"807",0,1,0,0,17,1,1,1,0,726,939.843727189063
"808",0,1,0,0,17,1,1,1,0,0,939.843727189063
"809",0,1,0,0,17,1,1,1,0,350,939.843727189063
"810",0,0,1,0,NA,0,0,0,0,400,939.843727189063
"811",0,0,0,0,5,1,1,1,1,546,241.444056119076
"812",0,0,1,1,NA,0,0,0,0,2611,224.238916622838
"813",0,0,1,0,NA,0,0,0,0,2466,805.298094949953
"814",1,0,0,0,13,1,1,1,1,0,136.32668414095
"815",1,0,1,1,NA,0,0,0,0,0,567.413755960971
"816",1,0,1,1,NA,0,0,0,0,3365,59.6440577066613
"817",1,1,0,1,NA,0,0,0,0,0,966.472966856854
"818",1,1,0,1,NA,0,0,0,0,0,966.472966856854
"819",0,0,1,0,NA,0,0,0,0,453,175.095428700909
"820",1,0,1,0,NA,0,0,0,0,0,175.095428700909
"821",0,1,0,0,13,2,1,1,0,1592,161.890230271133
"822",0,1,0,0,13,2,1,1,0,1247,161.890230271133
"823",0,1,0,0,13,2,1,1,0,0,161.890230271133
"824",1,1,0,1,21,1,1,0,0,2115,758.877861751919
"825",0,1,0,1,21,1,1,1,0,0,758.877861751919
"826",0,1,0,0,21,1,1,1,0,0,758.877861751919
"827",1,1,0,1,NA,0,0,0,0,0,811.961877385259
"828",1,1,0,1,NA,0,0,0,0,0,811.961877385259
"829",0,0,1,0,NA,0,0,0,0,1490,1239.53274423319
"830",0,1,0,1,8,2,1,1,0,2750,681.221670487239
"831",0,1,0,1,8,2,1,1,0,1326,681.221670487239
"832",1,0,1,0,NA,0,0,0,0,0,79.0188762387435
"833",0,0,1,0,NA,0,0,0,0,1216,1080.33408008664
"834",0,0,1,0,NA,0,0,0,0,1199,1080.33408008664
"835",1,1,0,1,NA,0,0,0,0,1045,1077.42795836983
"836",1,1,0,1,NA,0,0,0,0,765,1077.42795836983
"837",0,0,1,1,NA,0,0,0,0,1115,1021.24479836538
"838",1,1,0,0,NA,0,0,0,0,570,270.988989503263
"839",1,1,0,0,NA,0,0,0,0,164,270.988989503263
"840",0,0,0,0,5,1,1,1,1,1000,5.10584795323397
"841",0,1,0,1,5,1,1,1,1,2058,96.3862571325275
"842",0,1,0,1,5,1,1,1,1,0,96.3862571325275
"843",0,0,1,0,NA,0,0,0,0,0,186.550541261188
"844",0,0,1,1,NA,0,0,0,0,2589,2316.48614877095
"845",0,0,0,0,6,1,1,1,1,571,153.95406457227
"846",0,1,0,1,9,2,1,1,0,0,1700.78751278879
"847",0,1,0,1,9,2,1,1,0,0,1700.78751278879
"848",1,0,1,1,NA,0,0,0,0,0,513.54733150589
"849",0,1,0,1,5,3,1,1,1,360,159.036497472172
"850",0,1,0,1,5,3,1,1,1,955,159.036497472172
"851",1,0,1,1,NA,0,0,0,0,0,188.005444061218
"852",1,0,1,0,NA,0,0,0,0,0,40.2700432336317
"853",1,0,1,1,NA,0,0,0,0,550,778.720299565932
"854",0,0,1,0,NA,0,0,0,0,1327,778.720299565932
"855",0,0,1,0,NA,0,0,0,0,1200,263.907270369693
"856",1,0,1,1,NA,0,0,0,0,0,197.869176187416
"857",0,0,1,0,NA,0,0,0,0,1346,445.485329394766
"858",0,1,0,1,NA,0,0,0,0,1929,942.41681574215
"859",0,1,0,1,NA,0,0,0,0,1863,942.41681574215
"860",0,0,1,1,NA,0,0,0,0,2775,560.093682979111
"861",1,0,1,0,NA,0,0,0,0,2947,269.467281842742
"862",0,0,1,1,NA,0,0,0,0,900,250.268008412252
"863",1,0,1,1,NA,0,0,0,0,0,86.525425873114
"864",0,0,0,1,5,3,1,1,1,1600,241.857400277883
"865",0,1,0,1,2,2,1,1,1,1430,1659.68501291138
"866",0,1,0,1,2,2,1,1,1,1009,1659.68501291138
"867",1,1,0,1,NA,0,0,0,0,0,494.237672161361
"868",1,1,0,1,NA,0,0,0,0,525,494.237672161361
"869",1,0,1,0,NA,0,0,0,0,0,494.237672161361
"870",1,1,0,1,NA,0,0,0,0,0,138.896284301496
