"AGEEC","wage","over_60","partnered","living_alone","Have_dep","Home_owner","HECSDebt","young_child","partner_earnings","Numb_dep","Rent","Main_carer_dep","PPeligible","child_ages","hours","TotalGovtPay_Stated","DispInc_Stated","EmployeeInc_Stated","AgedPen_Stated","FTB_Stated","PP_Stated","CRA_Stated","JSP_Stated","JSP_SIH_Modelled","FTB_SIH_Modelled","PP_SIH_Modelled","AgedPen_SIH_Modelled","CRA_SIH_Modelled","net_income","income_tax","work_income","JSP","PP_Pay","RA","ES","taxable_benefit","gross_income","gross_fam_income","net_fam_a_income","net_fam_b_income","HECS_payment"
48,0,0,1,0,0,1,15000,NA,2081.87,0,NA,0,0,"",0,0,384,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,290.885961538462,0,0,0
22,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
46,24.56,0,1,0,1,1,0,11,1401,3,NA,1,0,"11,13",25,52,622.84,614,0,52,0,0,0,0,80.87,0,0,0,808.961538461538,36.6984615384615,614,0,0,0,3.95,0,614,640.942307692308,227.71,0,0
46,31.1333333333333,0,1,0,1,1,0,11,614,3,NA,1,0,"11,13",45,52,1175.11,1401,0,52,0,0,0,0,80.87,0,0,0,1272.09307692308,292.767307692308,1401,0,0,0,3.95,0,1401,1412.80769230769,113.060384615385,46.85,0
16,0,0,1,0,1,0,0,11,2015,3,0,1,0,"11,13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,289.6,227.71,0,0
24,25,0,1,0,0,0,0,NA,807,0,690,0,0,"",40,0,860.15,1000,0,0,0,0,0,0,0,0,0,0,837.557692307692,162.442307692308,1000,0,0,0,0,0,1000,1015.51923076923,0,0,0
22,21.0263157894737,0,1,0,0,0,10000,NA,1002,0,690,0,0,"",38,0,720.67,799,0,0,0,0,0,0,0,0,0,0,711.451923076923,87.5480769230769,799,0,0,0,0,0,799,818.269230769231,0,0,0
52,0,0,1,0,1,1,0,14,0,3,NA,0,0,"14",0,791.8,791.8,0,0,422,0,0,0,0,421.4,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
50,0,0,1,0,1,1,0,14,0,3,NA,0,0,"14",0,274,274,0,0,0,0,0,274,264.85,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
19,0,0,1,0,1,0,0,14,0,3,0,0,0,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
17,0,0,1,0,1,0,0,14,0,3,0,0,0,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
21,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,164,164,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
24,29.7297297297297,0,1,0,0,0,80000,NA,1202,0,0,0,0,"",37,0,927.13,1100,0,0,0,0,0,0,0,0,0,0,877.557692307692,194.942307692308,1100,0,0,0,0,0,1100,1123.11538461538,0,0,27.5
24,24,0,1,0,0,0,15000,NA,1104,0,0,0,0,"",50,0,991.52,1200,0,0,0,0,0,0,0,0,0,0,936.557692307692,227.442307692308,1200,0,0,0,0,0,1200,1221.23076923077,0,0,36
61,0,1,0,1,0,1,0,NA,0,0,NA,0,0,"",0,478.55,478.55,0,0,0,0,0,0,0,0,0,0,0,282.6,0,0,277.85,0,0,4.75,277.85,277.85,277.85,0,0,0
36,50.425,0,0,1,0,1,0,NA,0,0,NA,0,0,"",40,0,1624.02,2017,0,0,0,0,0,0,0,0,0,0,1511.15230769231,505.847692307692,2017,0,0,0,0,0,2017,2017,0,0,0
49,100,0,1,0,1,1,0,16,3330,2,NA,1,0,"",40,0,2723.96,4000,0,0,0,0,0,0,0,0,0,0,2717.36538461538,1282.63461538462,4000,0,0,0,0,0,4000,4064.03846153846,0,0,0
46,100,0,1,0,1,1,0,16,4330,2,NA,1,0,"",30,0,2124.55,3000,0,0,0,0,0,0,0,0,0,0,2130.44230769231,869.557692307692,3000,0,0,0,0,0,3000,3083.26923076923,0,0,0
18,16.6666666666667,0,1,0,1,0,20000,16,7000,2,0,1,0,"",15,0,330,250,0,0,0,0,0,0,0,0,0,0,393.5,0,250,139.55,0,0,3.95,139.55,389.55,524.165384615385,0,0,0
16,0,0,1,0,1,0,0,16,7330,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,391.811538461538,0,0,0
55,0,0,1,0,1,1,0,4,5000,2,NA,1,1,"4,10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.76,0,0,0,250.85,0,3.95,250.85,250.85,347.003846153846,197.96,0,0
43,131.578947368421,0,1,0,1,1,0,4,0,2,NA,0,0,"4,10",38,0,3216.02,5000,0,0,0,0,0,0,0,0,0,0,3267.36538461538,1732.63461538462,5000,0,0,0,0,0,5000,5000,0,0,0
33,43.625,0,0,1,0,0,0,NA,0,0,362,0,0,"",40,0,1380.68,1745,0,0,0,0,0,0,0,0,0,0,1339.79230769231,405.207692307692,1745,0,0,0,0,0,1745,1745,0,0,0
49,33.8918918918919,0,1,0,0,0,0,NA,800,0,700,0,0,"",37,0,1075.8,1254,0,0,0,0,0,0,0,0,0,0,1009.00769230769,244.992307692308,1254,0,0,0,0,0,1254,1269.38461538462,0,0,0
45,21.0526315789474,0,1,0,0,0,0,NA,1254,0,700,0,0,"",38,0,715.64,800,0,0,0,0,0,0,0,0,0,0,712.076923076923,87.9230769230769,800,0,0,0,0,0,800,824.115384615385,0,0,0
25,44.3333333333333,0,1,0,0,0,0,NA,942,0,400,0,0,"",45,0,1508.61,1995,0,0,0,0,0,0,0,0,0,0,1497.29230769231,497.707692307692,1995,0,0,0,0,0,1995,2013.11538461538,0,0,0
33,24.7368421052632,0,1,0,0,0,0,NA,1995,0,400,0,0,"",38,0,819.05,940,0,0,0,0,0,0,0,0,0,0,798.457692307692,141.542307692308,940,0,0,0,0,0,940,978.365384615385,0,0,0
23,28.6060606060606,0,1,0,0,0,0,NA,1193,0,400,0,0,"",33,0,820.52,944,0,0,0,0,0,0,0,0,0,0,800.897692307692,143.102307692308,944,0,0,0,0,0,944,966.942307692308,0,0,0
21,49.625,0,1,0,0,0,0,NA,944,0,400,0,0,"",24,0,997.62,1191,0,0,0,0,0,0,0,0,0,0,966.482692307692,224.517307692308,1191,0,0,0,0,0,1191,1209.15384615385,0,0,0
40,44.5,0,1,0,1,1,0,3,654,2,NA,1,1,"3,6",50,114,2081.88,2225,0,114,0,0,0,0,0,0,0,0,1642.19230769231,582.807692307692,2225,0,0,0,0,0,2225,2237.57692307692,0,0,0
38,32.6,0,1,0,1,1,0,3,2609,2,NA,1,1,"3,6",20,0,606.62,652,0,0,0,0,0,0,0,0,0,0,809.991538461538,43.9184615384615,652,0,0,0,3.95,0,652,702.173076923077,197.96,0,0
27,35.4444444444444,0,1,0,0,1,15000,NA,1088,0,NA,0,0,"",36,0,1071.21,1276,0,0,0,0,0,0,0,0,0,0,979.197692307692,252.142307692308,1276,0,0,0,0,0,1276,1296.92307692308,0,0,44.66
26,43.44,0,1,0,0,1,0,NA,1314,0,NA,0,0,"",25,0,965.59,1086,0,0,0,0,0,0,0,0,0,0,895.607692307692,190.392307692308,1086,0,0,0,0,0,1086,1111.26923076923,0,0,0
28,65.85,0,0,1,0,0,0,NA,0,0,970,0,0,"",40,0,2061.69,2634,0,0,0,0,0,0,0,0,0,0,1899.86230769231,734.137692307692,2634,0,0,0,0,0,2634,2634,0,0,0
36,41.2333333333333,0,1,0,1,1,0,1,0,2,NA,0,0,"1,3",60,0,1795.84,2474,0,0,0,0,0,0,0,0,0,0,1799.06230769231,674.937692307692,2474,0,0,0,0,0,2474,2474,0,0,0
